,Branch,Branch_Num,Date,Text,Filtered,Stars,Useful,id,sent_comp,sent_neg,sent_neu,sent_pos,status,user_friends,user_reviews
172,Belmont,2,8/13/2014,"In all fairness, I didn't go to the actual location. Instead, I ordered with friends from the food truck in the Loop. First of all, it's noon, and there's a line snaking down the street. There's only a limited menu, as it's a truck carrying cuisine, but that menu has enough interesting options. I ordered the Wisconsin. It was delicious. The big, chewy baguette was loaded with herbed chicken, brie, apple butter, avocado and field greens. One of the best cold sandwiches I've had in downtown Chicago in a long, long time. For $8.00 and a $2.50 (tax included, and they accept credit cards) Cannele pastry, heaven was right there before me. It's a shame the truck only comes 'round on a Monday or a Wednesday and leaves at 1 p.m. This truck could become a daily staple. So yummy!","['fairness', 'go', 'actual', 'location', 'instead', 'ordered', 'friends', 'food', 'truck', 'loop', 'first', 'noon', 'line', 'snaking', 'street', 'limited', 'menu', 'truck', 'carrying', 'cuisine', 'menu', 'enough', 'interesting', 'options', 'ordered', 'wisconsin', 'delicious', 'big', 'chewy', 'baguette', 'loaded', 'herbed', 'chicken', 'brie', 'apple', 'butter', 'avocado', 'field', 'greens', 'one', 'best', 'cold', 'sandwiches', 'downtown', 'chicago', 'long', 'long', 'time', '$8', '00', '$2', '50', 'tax', 'included', 'accept', 'credit', 'cards', 'cannele', 'pastry', 'heaven', 'right', 'shame', 'truck', 'comes', ""'round"", 'monday', 'wednesday', 'leaves', '1', 'p', 'm', 'truck', 'become', 'daily', 'staple', 'yummy']",5,2,Rebecca C.,0.9841,0.036,0.752,0.212,elite,320,692
173,Belmont,2,8/5/2014,"Perfect place for a sandwich or snack. Their breads are cooked fresh throughout the day, and are only about $3-5 a loaf. My favorite thing to get here is a French macaroon - they're delicious and come in a wide variety of flavors.","['perfect', 'place', 'sandwich', 'snack', 'breads', 'cooked', 'fresh', 'throughout', 'day', '$3-5', 'loaf', 'favorite', 'thing', 'get', 'french', 'macaroon', 'delicious', 'come', 'wide', 'variety', 'flavors']",5,0,Tova M.,0.9136,0.0,0.728,0.272,elite,449,298
174,Belmont,2,8/1/2014,I think I may have gone to La Boulangerie on an off night. We were hoping to get crepes after dinner on a Saturday night. Nothing says date night like Nutella (amiright?!).We arrived at La Boulangerie around 8. A sign on the door said that they would return around 8:15. We decided to wait around--we could see the person working sitting at a table with a friend (I'm guessing). At 8:20 we came back and the door was still locked and the employee was still sitting at the table. He came over and unlocked the door and let us know they were closed for a little break. He told us they were out of crepes so we left with the peanut butter tart. It was really delicious and the bread looked good too. I was a little disappointed that they were out of crepes and didn't really believe him. I am guessing he didn't feel like making them. I would maybe go back and try their bread. Maybe they won't be out of crepes then.,"['think', 'may', 'gone', 'la', 'boulangerie', 'night', 'hoping', 'get', 'crepes', 'dinner', 'saturday', 'night', 'nothing', 'says', 'date', 'night', 'like', 'nutella', 'amiright', 'arrived', 'la', 'boulangerie', 'around', '8', 'sign', 'door', 'said', 'return', 'around', '8:15', 'decided', 'wait', 'around', 'see', 'person', 'working', 'sitting', 'table', 'friend', 'guessing', '8:20', 'came', 'back', 'door', 'still', 'locked', 'employee', 'still', 'sitting', 'table', 'came', 'unlocked', 'door', 'let', 'us', 'know', 'closed', 'little', 'break', 'told', 'us', 'crepes', 'left', 'peanut', 'butter', 'tart', 'really', 'delicious', 'bread', 'looked', 'good', 'little', 'disappointed', 'crepes', 'really', 'believe', 'guessing', 'feel', 'like', 'making', 'maybe', 'go', 'back', 'try', 'bread', 'maybe', 'crepes']",2,3,Jen P.,0.9369,0.016,0.882,0.102,not elite,0,35
175,Belmont,2,7/23/2014,"I'm torn. I had my heart set on a crepe tonight. I used my trusty yelp app and it says ""go here"" so I go.. And the crepe machine is broken. Why does everything bad happen to me?!?! Drama aside, I ended up trying the macarons and they were delish. I had the salted caramel, lavender, Mexican hot chocolate and pistachio. There were about a dozen other flavors. I may go back to try the crepe but I don't want to be disappointed again..","['torn', 'heart', 'set', 'crepe', 'tonight', 'used', 'trusty', 'yelp', 'app', 'says', 'go', 'go', 'crepe', 'machine', 'broken', 'everything', 'bad', 'happen', 'drama', 'aside', 'ended', 'trying', 'macaroons', 'delish', 'salted', 'caramel', 'lavender', 'mexican', 'hot', 'chocolate', 'pistachio', 'dozen', 'flavors', 'may', 'go', 'back', 'try', 'crepe', 'want', 'disappointed']",3,1,Jen K.,-0.8453,0.147,0.828,0.025,elite,158,589
176,Belmont,2,6/28/2014,"$3.07 for a chewy pan au chocolate. Don't think I've paid that much in Paris, and they were never chewy. Seems like it might have been frozen at some time. What an expensive disappointment.","['$3', '07', 'chewy', 'pan', 'au', 'chocolate', 'think', 'paid', 'much', 'paris', 'never', 'chewy', 'seems', 'like', 'might', 'frozen', 'time', 'expensive', 'disappointment']",1,1,Jeff M.,-0.6608,0.149,0.851,0.0,not elite,0,12
177,Belmont,2,6/27/2014,"I randomly decided to food truck it on this Friday afternoon and came across the compact yellow and red truck (I don't wanna take the time so spell out the name....I'm not even sure how to say it or what it means).  I was in the mood for something light, so I tried their Caprese sandwich. It was a little small compared to sandwiches I usually get, but then again it was only $7.50, not bad for a food truck. It had all the correct ingredients and wasn't bad by any means, but it just didn't overly impress. I'd still go back and try a couple of their other sandwiches.","['randomly', 'decided', 'food', 'truck', 'friday', 'afternoon', 'came', 'across', 'compact', 'yellow', 'red', 'truck', 'wanna', 'take', 'time', 'spell', 'name', 'even', 'sure', 'say', 'means', 'mood', 'something', 'light', 'tried', 'caprese', 'sandwich', 'little', 'small', 'compared', 'sandwiches', 'usually', 'get', '$7', '50', 'bad', 'food', 'truck', 'correct', 'ingredients', 'bad', 'means', 'overly', 'impress', 'still', 'go', 'back', 'try', 'couple', 'sandwiches']",3,0,J. Chuck K.,0.6072,0.041,0.891,0.068,not elite,10,248
178,Belmont,2,6/21/2014,"Love the sandwiches, especially the Spanish (Serrano ham and Manchego AND fig--yum!), and the cheese batard.  I agree that the service can be a bit hit or miss, but the quality of the ingredients combined with local ownership make La Boulangerie welcome on this stretch of Belmont.","['love', 'sandwiches', 'especially', 'spanish', 'serrano', 'ham', 'manchego', 'fig', 'yum', 'cheese', 'batard', 'agree', 'service', 'bit', 'hit', 'miss', 'quality', 'ingredients', 'combined', 'local', 'ownership', 'make', 'la', 'boulangerie', 'welcome', 'stretch', 'belmont']",4,0,Susan B.,0.8096,0.026,0.805,0.17,not elite,8,83
179,Belmont,2,6/16/2014,I got the croissant sandwich before work. It was really good and buttery but being almost $6 seemed too expensive.,"['got', 'croissant', 'sandwich', 'work', 'really', 'good', 'buttery', 'almost', '$6', 'seemed', 'expensive']",3,1,Jina K.,0.2724,0.0,0.896,0.104,not elite,22,34
180,Belmont,2,6/9/2014,"Love their breads, chocolate croissants and macaroons! Staff are nice and always friendly! Reasonable price and the owner uses high quality ingredients to make breads and pastries. You have to try their macaroons!! SOOOO GOOOOD!","['love', 'breads', 'chocolate', 'croissants', 'macaroons', 'staff', 'nice', 'always', 'friendly', 'reasonable', 'price', 'owner', 'uses', 'high', 'quality', 'ingredients', 'make', 'breads', 'pastries', 'try', 'macaroons', 'soooo', 'gooood']",5,0,Viv C.,0.9075,0.0,0.738,0.262,not elite,3,38
181,Belmont,2,5/26/2014,"This is a cute French bakery with delectable macaroons. My favorite are lavender and pistachio, but there is a great variety to choose from and they all taste scrumptioulicious! ;) I also like their organic elderflower lemonade and ginger beer. The vibe inside is cozy and sweet and the person who served us was very friendly, excellent customer service. I will be back for more macaroons!","['cute', 'french', 'bakery', 'delectable', 'macaroons', 'favorite', 'lavender', 'pistachio', 'great', 'variety', 'choose', 'taste', 'scrumptioulicious', 'also', 'like', 'organic', 'elderflower', 'lemonade', 'ginger', 'beer', 'vibe', 'inside', 'cozy', 'sweet', 'person', 'served', 'us', 'friendly', 'excellent', 'customer', 'service', 'back', 'macaroons']",5,1,Laura U.,0.9867,0.0,0.62,0.38,not elite,22,8
182,Belmont,2,5/22/2014,I'm a daredevil when it comes to just popping into small businesses and trying what they got but this risk was super rewarding.! I was walking to Starbucks on the corner of Belmont & Halsted/Clark. As I pass thru I see one of the employees making what appeared to be a sweet crepe. I am a sucker for a good crepe so I made a mental note to walk back and peep inside. I did and I asked for a banana crepe (they ran out of strawberries but I'm not finicky about food so whatever) and to get that strawberry essence I got some strawberry syrup in it and that took good care for my need of a strawberry/banana combo. Very well done and best of all-- NOT OVERLY SWEET! Most places I've been to make their sweet crepes way too sweet ending with me leaving half behind to be taken home to give away or thrown out. Ate this sucker up! And I feel content. I will be returning with my beloved if I like it he is willing to try it out and I give this place a A. Ps: bought macarons! 5 for 9.99 since each are $1.90. Be a daredevil and try it out :-) but I think the mornings would be more fitting to come here. Marking my alarm the day before coming here for a crepe/lunch date! Might even go for their quiche,"['daredevil', 'comes', 'popping', 'small', 'businesses', 'trying', 'got', 'risk', 'super', 'rewarding', 'walking', 'starbucks', 'corner', 'belmont', 'halsted', 'clark', 'pass', 'thru', 'see', 'one', 'employees', 'making', 'appeared', 'sweet', 'crepe', 'sucker', 'good', 'crepe', 'made', 'mental', 'note', 'walk', 'back', 'peep', 'inside', 'asked', 'banana', 'crepe', 'ran', 'strawberries', 'finicky', 'food', 'whatever', 'get', 'strawberry', 'essence', 'got', 'strawberry', 'syrup', 'took', 'good', 'care', 'need', 'strawberry', 'banana', 'combo', 'well', 'done', 'best', 'overly', 'sweet', 'places', 'make', 'sweet', 'crepes', 'way', 'sweet', 'ending', 'leaving', 'half', 'behind', 'taken', 'home', 'give', 'away', 'thrown', 'ate', 'sucker', 'feel', 'content', 'returning', 'beloved', 'like', 'willing', 'try', 'give', 'place', 'ps:', 'bought', 'macaroons', '5', '9', '99', 'since', '$1', '90', 'daredevil', 'try', ':', 'think', 'mornings', 'fitting', 'come', 'marking', 'alarm', 'day', 'coming', 'crepe', 'lunch', 'date', 'might', 'even', 'go', 'quiche']",5,0,Ashley C.,0.9927,0.057,0.726,0.217,not elite,1,33
183,Belmont,2,5/15/2014,"SO delicious and fresh! Went with a friend an hour before close, and it was pretty busy but we were able to get a table right away, and the service was quick and very friendly. The Boystown crepe was AMAZING, and we had baguettes fresh from the oven, and I almost ate an entire loaf by myself because it was that good!","['delicious', 'fresh', 'went', 'friend', 'hour', 'close', 'pretty', 'busy', 'able', 'get', 'table', 'right', 'away', 'service', 'quick', 'friendly', 'boystown', 'crepe', 'amazing', 'baguettes', 'fresh', 'oven', 'almost', 'ate', 'entire', 'loaf', 'good']",5,0,Beth C.,0.9834,0.0,0.638,0.362,not elite,15,44
184,Belmont,2,5/7/2014,"Ummm, I don't know what some of these people are griping about. All I can say is that my experience with the food truck was ridiculously good. I had the Wisconsin sandwich, holy crap. It was the perfect mix of ingredients... Super fresh, crunchy-on-the-outside-yet-soft-on-the-inside baguette, avocado, chicken, brie, apple butter (!) and greens. So. Good. A little $$$ but you can tell the quality is there and it is worthwhile. I hope the truck heads back my way again soon.","['ummm', 'know', 'people', 'griping', 'say', 'experience', 'food', 'truck', 'ridiculously', 'good', 'wisconsin', 'sandwich', 'holy', 'crap', 'perfect', 'mix', 'ingredients', 'super', 'fresh', 'crunchy', 'outside', 'yet', 'soft', 'inside', 'baguette', 'avocado', 'chicken', 'brie', 'apple', 'butter', 'greens', 'good', 'little', '$$$', 'tell', 'quality', 'worthwhile', 'hope', 'truck', 'heads', 'back', 'way', 'soon']",4,0,Karen C.,0.9222,0.04,0.757,0.203,not elite,55,551
185,Belmont,2,4/29/2014,Stopped by on a whim and tried the almond financier and the vanilla cronut.  The financier was fine but their version of the cronut was terrible.  So oily and greasy it was soggy and tough.  So disappointing.,"['stopped', 'whim', 'tried', 'almond', 'financier', 'vanilla', 'cronut', 'financier', 'fine', 'version', 'cronut', 'terrible', 'oily', 'greasy', 'soggy', 'tough', 'disappointing']",2,1,Melissa M.,-0.8931,0.272,0.697,0.031,not elite,0,15
186,Belmont,2,4/22/2014,Overpriced disappointment. They fill their coffee up halfway and run out of everything and close early. Tried this place four or five times and keep getting disappointed. There are better bakeries that I will go to next time.,"['overpriced', 'disappointment', 'fill', 'coffee', 'halfway', 'run', 'everything', 'close', 'early', 'tried', 'place', 'four', 'five', 'times', 'keep', 'getting', 'disappointed', 'better', 'bakeries', 'go', 'next', 'time']",1,2,Hilary T.,-0.5423,0.148,0.785,0.067,not elite,1,35
187,Belmont,2,4/16/2014,"This is a review bases solely on the baguettes.  My wife and I absolutely love them.  They are chewy, a bit salty, nicely crusty and best of all they let you know when they were baked.  This is our go to dinner treat.  I suggest picking one up for your next dinner accompaniment.","['review', 'bases', 'solely', 'baguettes', 'wife', 'absolutely', 'love', 'chewy', 'bit', 'salty', 'nicely', 'crusty', 'best', 'let', 'know', 'baked', 'go', 'dinner', 'treat', 'suggest', 'picking', 'one', 'next', 'dinner', 'accompaniment']",5,0,Evan G.,0.9359,0.0,0.759,0.241,not elite,5,26
188,Belmont,2,2/22/2014,"Nice to see a business on the busy Belmont corridor. Baked items are amazing. I work nearby and like to eat my lunch out but the tables here are so small, it makes for an uncomfortable experience. This place is not conducive to a relaxing meal. Sandwiches are tasty and creative but way too expensive when one considers the quantity of fillings. Either pack a bit more in the sammie or knock $1.50 off the price.","['nice', 'see', 'business', 'busy', 'belmont', 'corridor', 'baked', 'items', 'amazing', 'work', 'nearby', 'like', 'eat', 'lunch', 'tables', 'small', 'makes', 'uncomfortable', 'experience', 'place', 'conducive', 'relaxing', 'meal', 'sandwiches', 'tasty', 'creative', 'way', 'expensive', 'one', 'considers', 'quantity', 'fillings', 'either', 'pack', 'bit', 'sammie', 'knock', '$1', '50', 'price']",3,1,Tomas T.,0.2635,0.083,0.798,0.12,not elite,8,22
189,Belmont,2,2/20/2014,The chocolate peanut butter carmel tart tastes like the best candy bar ever created.  Emma was also really helpful and friendly when I last stopped in.,"['chocolate', 'peanut', 'butter', 'caramel', 'tart', 'tastes', 'like', 'best', 'candy', 'bar', 'ever', 'created', 'emma', 'also', 'really', 'helpful', 'friendly', 'last', 'stopped']",5,0,Sarah V.,0.924,0.053,0.525,0.422,not elite,2,3
